"Code","Desc","Type","med_type"
"ab2u.","ISPAGHULA HUSK 3.5g/sachet sugar free granules","readv2","CON"
"ab2v.","*ISPAGHULA HUSK 90% granules","readv2","CON"
"ab2x.","*ISPAGHULA HUSK 49% powder","readv2","CON"
"ab2y.","ISPAGHULA HUSK 56% powder 6.4g","readv2","CON"
"ab3..","METHYLCELLULOSE [GASTRO-INTESTINAL BULK LAXATIVE]","readv2","CON"
"ab32.","METHYLCELLULOSE 900mg/10mL mixture","readv2","CON"
"ab33.","CELEVAC 500mg tablets","readv2","CON"
"ab36.","*COLOGEL 900mg/10mL mixture","readv2","CON"
"ab37.","METHYLCELLULOSE 500mg tablets","readv2","CON"
"ab4..","STERCULIA [BULK LAXATIVE]","readv2","CON"
"ab41.","NORMACOL 500g granules","readv2","CON"
"ab42.","NORMACOL granules 7g/sachet","readv2","CON"
"ab43.","*NORMACOL PLUS granules 200g","readv2","CON"
"ab44.","NORMACOL PLUS granules 500g","readv2","CON"
"ab45.","NORMACOL PLUS granules 7g/sachet","readv2","CON"
"ab4y.","STERCULIA 62% granules","readv2","CON"
"ab4z.","*STERCULIA granules 7g","readv2","CON"
"ac...","STIMULANT LAXATIVES","readv2","CON"
"ac1..","BISACODYL","readv2","CON"
"ac11.","BISACODYL 5mg tablets","readv2","CON"
"ac12.","DULCO-LAX 5mg tablets","readv2","CON"
"ac2..","CASCARA","readv2","CON"
"ac21.","*CASCARA 20mg tablets","readv2","CON"
"ac3..","CASTOR OIL [LAXATIVE]","readv2","CON"
"ac31.","CASTOR OIL liquid","readv2","CON"
"ac4..","DANTRON","readv2","CON"
"ac41.","CO-DANTHRAMER 200mg/25mg capsules","readv2","CON"
"ac42.","CO-DANTHRAMER 200mg/25mg/5mL suspension","readv2","CON"
"ac43.","CO-DANTHRAMER STRONG 1000mg/75mg/5mL suspension","readv2","CON"
"ac44.","CO-DANTHRUSATE capsules","readv2","CON"
"ac45.","NORMAX capsules","readv2","CON"
"ac46.","*CODALAX liquid 300mL","readv2","CON"
"ac47.","*CODALAX liquid 1 litre","readv2","CON"
"ac48.","*CODALAX FORTE liquid 300mL","readv2","CON"
"ac49.","*CODALAX FORTE liquid 1 litre","readv2","CON"
"ac4a.","*CODALAX FORTE liquid 100mL","readv2","CON"
"ac5..","DOCUSATE SODIUM","readv2","CON"
"ac51.","*DIOCTYL 100mg tablets","readv2","CON"
"ac52.","DIOCTYL PAED 12.5mg/5mL syrup 125mL","readv2","CON"
"ac53.","DIOCTYL 50mg/5mL solution","readv2","CON"
"ac54.","*DOCUSATE SODIUM 100mg tablets","readv2","CON"
"ac55.","DOCUSATE SODIUM PAEDIATRIC 12.5mg/5mL syrup","readv2","CON"
"ac56.","DOCUSATE 50mg/5mL solution","readv2","CON"
"ac57.","DIOCTYL PAEDIATRIC 12.5mg/5mL syrup 300mL","readv2","CON"
"ac6..","FIG","readv2","CON"
"ac61.","FIGS COMPOUND elixir","readv2","CON"
"ac7..","SENNA","readv2","CON"
"ac71.","SENNA 7.5mg tablets","readv2","CON"
"ac74.","SENOKOT 7.5mg tablets","readv2","CON"
"ac75.","*SENOKOT 15mg/5mL granules","readv2","CON"
"ac76.","*SENOKOT 7.5mg/5mL syrup","readv2","CON"
"ac77.","*X-PREP 1mg/mL liquid","readv2","CON"
"ac7x.","*SENNA 15mg/5mL granules","readv2","CON"
"ac7y.","*SENNA 7.5mg/5mL syrup","readv2","CON"
"ac7z.","*SENNA 1mg/mL liquid","readv2","CON"
"ac8..","SODIUM PICOSULFATE","readv2","CON"
"ac81.","SODIUM PICOSULPHATE 5mg/5mL elixir","readv2","CON"
"ac82.","*LAXOBERAL 5mg/5mL liquid","readv2","CON"
"ac83.","PICOLAX 10mg oral powder","readv2","CON"
"ac8x.","SODIUM PICOSULFATE 5mg/5mL liquid","readv2","CON"
"ac8y.","SODIUM PICOSULFATE 5mg/5mL elixir","readv2","CON"
"ac8z.","SODIUM PICOSULFATE 10mg oral powder","readv2","CON"
"ad...","FAECAL SOFTENERS","readv2","CON"
"ad1..","LIQUID PARAFFIN [LAXATIVE]","readv2","CON"
"ad11.","LIQUID PARAFFIN 50% mixture","readv2","CON"
"ad12.","*PETROLAGAR emulsion","readv2","CON"
"ad13.","LIQUID PARAFFIN emulsion","readv2","CON"
"ae...","OSMOTIC LAXATIVES","readv2","CON"
"ae1..","LACTULOSE","readv2","CON"
"ae11.","LACTULOSE 3.35g/5mL solution","readv2","CON"
"ae12.","DUPHALAC 3.35g/5mL solution","readv2","CON"
"ae2..","MAGNESIUM HYDROXIDE [LAXATIVE]","readv2","CON"
"ae21.","PARAFFIN LIQ+MAGN HYDROX mixture","readv2","CON"
"ae23.","MAGNESIUM HYDROX [LAXATIVE] mixture","readv2","CON"
"ae3..","MAGNESIUM SULFATE","readv2","CON"
"ae31.","MAGNESIUM SULFATE powder","readv2","CON"
"ae32.","MAGNESIUM SULFATE 4g/10mL mixture","readv2","CON"
"ae4..","POLYETHYLENE GLYCOL ELECTROLYTE","readv2","CON"
"ae41.","POLYETHYLENE GLYCOL ELECTROLYTE powder","readv2","CON"
"ae42.","*GOLYTELY powder 4litre","readv2","CON"
"ae43.","KLEAN-PREP powder","readv2","CON"
"ae44.","*GOLYTELY sachets 4x24","readv2","CON"
"ae45.","*GOLYTELY sachets 8x24","readv2","CON"
"ae5..","MAGNESIUM CITRATE","readv2","CON"
"ae51.","MAGNESIUM CITRATE effervescent powder","readv2","CON"
"ae52.","CITRAMAG effervescent powder 17.7g","readv2","CON"
"af...","RECTALLY GIVEN LAXATIVES","readv2","CON"
"af1..","RECTAL LAXATIVES A-Z","readv2","CON"
"af11.","BISACODYL 10mg suppositories","readv2","CON"
"af12.","BISACODYL PAEDIATRIC 5mg suppositories","readv2","CON"
"af13.","GLYCEROL 2g suppositories (child)","readv2","CON"
"af14.","GLYCEROL 1g suppositories (infant)","readv2","CON"
"af15.","GLYCEROL 4g suppositories (adult)","readv2","CON"
"af16.","PHOSPHATES FORMULA """"B"""" enema 128mL","readv2","CON"
"af17.","*BEOJEX 1.72g suppositories","readv2","CON"
"af1a.","DULCO-LAX 10mg suppositories","readv2","CON"
"af1b.","DULCO-LAX PAEDIATRIC 5mg suppositories","readv2","CON"
"af1d.","*FLETCHERS' ARACHIS OIL enema","readv2","CON"
"af1e.","*FLETCHERS' ENEMETTE 5mL enema","readv2","CON"
"af1f.","FLETCHERS' MAG. SULPHATE 50% enema 130mL","readv2","CON"
"af1g.","FLETCHERS PHOS standard tube enema 128mL","readv2","CON"
"af1h.","FLETCHERS PHOS long tube enema 128mL","readv2","CON"
"af1k.","MICRALAX Micro-enema 5mL","readv2","CON"
"af1l.","MICOLETTE Micro-enema 5mL","readv2","CON"
"af1m.","RELAXIT Micro-enema 5mL","readv2","CON"
"af1n.","*VERIPAQUE 50mg/3g enema","readv2","CON"
"af1o.","CARBALAX 1.72g suppositories","readv2","CON"
"af1p.","NORGALAX 10g micro-enema x6","readv2","CON"
"ag...","OTHER LAXATIVES","readv2","CON"
"ag1..","OTHER LAXATIVES A-Z","readv2","CON"
"ag11.","PARAFFIN LIQUID+PHENOLPHTHALEIN suspension","readv2","CON"
"ag12.","*PHENOLPHTHALEIN 125mg tablets","readv2","CON"
"ag13.","RHUBARB COMPOUND mixture","readv2","CON"
"ag14.","RHUBARB+SODA AMMONIATED mixture","readv2","CON"
"ag15.","*AGAROL mixture","readv2","CON"
"ag16.","*ALOPHEN pills","readv2","CON"
"ag17.","KEST tablets","readv2","CON"
"ae6..","LACTITOL","readv2","CON"
"ae6z.","*LACTITOL 10g/sachet powder","readv2","CON"
"ae61.","*IMPORTAL 10g sachets","readv2","CON"
"a216.","CO-MAGALDROX 400/400mg tablets","readv2","CON"
"a217.","CO-MAGALDROX 300/600mg tablets","readv2","CON"
"a218.","CO-MAGALDROX 195/220mg in 5mL oral suspension","readv2","CON"
"a219.","CO-MAGALDROX 300/600mg/5mL oral suspension","readv2","CON"
"a22p.","*ASILONE suspension 500mL","readv2","CON"
"af1q.","OXYPHENISATIN 50mg in 3g enema","readv2","CON"
"af1r.","SODIUM ACID PHOSPHATE 1.69g / SODIUM BICARBONATE 1.08g suppositories","readv2","CON"
"ae13.","*LAXOSE solution","readv2","CON"
"ac58.","DIOCTYL 100mg capsules","readv2","CON"
"ac59.","DOCUSATE SODIUM 100mg capsules","readv2","CON"
"a116.","ALUMINIUM HYDROXIDE 475mg capsules","readv2","CON"
"a21A.","*CO-SIMALCITE tablets","readv2","CON"
"a21B.","CO-SIMALCITE suspension","readv2","CON"
"a22q.","*ASILONE tablets x24","readv2","CON"
"a22r.","ACTONORM gel","readv2","CON"
"ab2t.","ISPAGHULA HUSK 3.6g/sachet powder","readv2","CON"
"ab4x.","STERCULIA + FRANGULA 62%/8% granules","readv2","CON"
"af1s.","*ARACHIS OIL enema","readv2","CON"
"af1t.","DOCUSATE SODIUM 120mg enema 10g","readv2","CON"
"ae14.","LACTUGAL liquid","readv2","CON"
"ae15.","*REGULOSE liquid","readv2","CON"
"a21F.","ACTIVATED DIMETICONE 40mg/mL liquid","readv2","CON"
"ae16.","*LACTULOSE syrup","readv2","CON"
"af1v.","MAGNESIUM SULPHATE 50% retention enema","readv2","CON"
"af1w.","PHOSPHATES FORMULA A standard tube enema BP","readv2","CON"
"af1x.","PHOSPHATES FORMULA B long tube enema BP","readv2","CON"
"a135.","SODIUM BICARBONATE 300mg tablets","readv2","CON"
"a21G.","*MAGALDRATE orange suspension","readv2","CON"
"a21H.","*MAGALDRATE mint suspension","readv2","CON"
"ab29.","*MANEVAC sachets 4x14","readv2","CON"
"ab2A.","MANEVAC granules 400g","readv2","CON"
"af1y.","FLEET enema","readv2","CON"
"ab2B.","REGULAN orange sugar free powder","readv2","CON"
"ae17.","DUPHALAC DRY 10g/sachet powder","readv2","CON"
"ae18.","*LACTULOSE 10g/sachet powder","readv2","CON"
"ac4A.","NORMAX suspension","readv2","CON"
"ac4B.","CO-DANTHRUSATE suspension","readv2","CON"
"ab2C.","*KONSYL 6g s/f powder sachet","readv2","CON"
"ab2D.","*KONSYL DEX 3.4g powder sachet","readv2","CON"
"ab2E.","*KONSYL ORANGE 3.4g pdr sachet","readv2","CON"
"ac4C.","CO-DANTHRAMER STRONG 500mg/37.5mg capsules","readv2","CON"
"ab2F.","REGULAN lemon/lime sugar free powder","readv2","CON"
"ab2G.","ISPAGHULA HUSK 3.4g/sachet powder","readv2","CON"
"ac4D.","*AILAX suspension","readv2","CON"
"iz1D.","ANDREWS LIVER SALTS powder","readv2","CON"
"ab2H.","FYBOGEL 3.5g lemon sugar free granules","readv2","CON"
"ac4E.","*CAPSUVAC capsules","readv2","CON"
"af1B.","PHOSPHATES FORMULA B standard tube bottle enema BP","readv2","CON"
"af1A.","FLETCHERS PHOSPHATE standard tube bottle enema 128mL","readv2","CON"
"ae46.","MOVICOL oral powder","readv2","CON"
"af1C.","*FLEET Micro-enema 5mL","readv2","CON"
"ae7..","SODIUM PHOSPHATE","readv2","CON"
"ae71.","FLEET PHOSPHO-SODA oral solution 2x45mL","readv2","CON"
"ae19.","*LAXOSE ORANGE solution","readv2","CON"
"ac84.","DULCO-LAX 5mg/5mL liquid","readv2","CON"
"a117.","*ALUDROX liquid","readv2","CON"
"ab2J.","ISPAGHULA HUSK 3.4g/sachet sugar free powder","readv2","CON"
"ab2K.","ISPAGHULA HUSK 6g/sachet sugar free powder","readv2","CON"
"ae33.","MAGNESIUM SULFATE BP crystals","readv2","CON"
"ac4F.","*AILAX FORTE suspension","readv2","CON"
"a22s.","*ALTACITE 500mg tablets","readv2","CON"
"ae1A.","*LEMLAX liquid","readv2","CON"
"ac4G.","DANLAX suspension","readv2","CON"
"ac5A.","DOCUSOL 12.5mg/5mL paediatric solution 100mL","readv2","CON"
"ag19.","MIL-PAR suspension 200mL","readv2","CON"
"ag1A.","MIL-PAR suspension 500mL","readv2","CON"
"ab2L.","KONSYL ORANGE 3.5g/sachet sugar free granules","readv2","CON"
"ab2r.","ISPAGHULA HUSK lemon 3.5g/sachet sugar free granules","readv2","CON"
"ab2q.","ISPAGHULA HUSK orange 3.5g/sachet sugar free granules","readv2","CON"
"ab2p.","ISPAGHULA HUSK orange 3.4g/sachet sugar free powder","readv2","CON"
"ab2o.","ISPAGHULA HUSK lemon/lime 3.4g/sachet sugar free powder","readv2","CON"
"a21J.","*HYDROTALCITE 500mg pastilles","readv2","CON"
"a22t.","*ACTAL Pastils","readv2","CON"
"ac8w.","SODIUM PICOSULFATE 2.5mg capsules","readv2","CON"
"ac85.","*DULCO-LAX 2.5mg Perles","readv2","CON"
"ab2n.","ISPAGHULA HUSK 3.5g/sachet sugar free powder","readv2","CON"
"ab2M.","ISPAGEL 3.5g/sachet sugar free powder","readv2","CON"
"ae47.","IDROLAX oral powder","readv2","CON"
"ab2N.","FYBOGEL orange s/f granules 150g","readv2","CON"
"ac7w.","SENNA 15mg tablets","readv2","CON"
"ac78.","SENOKOT DOUBLE STRENGTH 15mg tablets","readv2","CON"
"ae48.","MOVICOL-HALF oral powder","readv2","CON"
"ac79.","NYLAX WITH SENNA 7.5mg tablets","readv2","CON"
"ae49.","MOVICOL PAEDIATRIC PLAIN 6.9g/sachet oral powder","readv2","CON"
"ac14.","ENTROLAX 5mg e/c tablets","readv2","CON"
"ac15.","ENTROLAX CONSTIPATION RELIEF 5mg e/c tablets","readv2","CON"
"ab2O.","SENOKOT HI-FIBRE ORANGE 3.5g sachets s/f granules","readv2","CON"
"ab2P.","SENOKOT HI-FIBRE LEMON 3.5g sachets s/f granules","readv2","CON"
"ac16.","VANTAGE PHARMACY CONSTIPATION RELIEF 5mg e/c tablets","readv2","CON"
"ac7v.","SENNA 7.5mg/5mL s/f syrup","readv2","CON"
"ac7A.","SENOKOT 7.5mg/5mL s/f syrup","readv2","CON"
"ab2Q.","FIBRELIEF ORANGE 3.5g/sachet sugar free granules","readv2","CON"
"ab2R.","FIBRELIEF 3.5g/sachet sugar free granules","readv2","CON"
"ae4a.","MOVIPREP oral powder sachets","readv2","CON"
"ae4b.","MOVICOL PLAIN 13.7g/sachet oral powder","readv2","CON"
"ac86.","CITRAFLEET oral powder sachets 16.11g","readv2","CON"
"ae4c.","LAXIDO ORANGE oral powder sachets","readv2","CON"
"ax1..","METHYLNALTREXONE BROMIDE","readv2","CON"
"ax11.","RELISTOR 12mg/0.6mL solution for injection","readv2","CON"
"ax12.","METHYLNALTREXONE BROMIDE 12mg/0.6mL solution for injection","readv2","CON"
"ac5B.","DULCOEASE 100mg capsules","readv2","CON"
"ae4d.","MOVICOL CHOCOLATE 13.9g/sachet oral powder","readv2","CON"
"ae4e.","COMPOUND MACROGOL sugar free oral powder sachet","readv2","CON"
"ae4f.","MOLAXOLE oral powder sachets","readv2","CON"
"ae4g.","DULCOBALANCE 10g/sachet oral powder","readv2","CON"
"ae4h.","MOVIPREP ORANGE oral powder sachets","readv2","CON"
"ae4i.","MOVICOL orange concentrate for oral solution 500mL","readv2","CON"
"ae1B.","LACTULOSE 10g/15mL oral solution sachet","readv2","CON"
"ae4j.","MOVICOL PAEDIATRIC chocolate flavour 6.9g/sachet oral powder","readv2","CON"
"ag1F.","LECICARBON A suppositories","readv2","CON"
"ag1G.","AMITIZA 24micrograms capsules","readv2","CON"
"ag1H.","LUBIPROSTONE 24micrograms capsules","readv2","CON"
"ae4k.","COSMOCOL orange oral powder sachet","readv2","CON"
"ae4l.","COSMOCOL lemon+lime oral powder sachet","readv2","CON"
"ae4m.","COSMOCOL orange+lemon+lime oral powder sachet","readv2","CON"
"ae4n.","COSMOCOL plain oral powder sachet","readv2","CON"
"ae4o.","COSMOCOL PAEDIATRIC 6.9g/sachet oral powder","readv2","CON"
"ae4p.","COSMOCOL HALF 6.9g/sachet oral powder","readv2","CON"
"ag1I.","LECICARBON C suppositories","readv2","CON"
"ae4q.","LAXIDO PAEDIATRIC PLAIN 6.9g/sachet oral powder","readv2","CON"
"ax2..","NALOXEGOL","readv2","CON"
"ax21.","MOVENTIG 12.5mg tablets","readv2","CON"
"ax22.","MOVENTIG 25mg tablets","readv2","CON"
"ax23.","NALOXEGOL 12.5mg tablets","readv2","CON"
"ax24.","NALOXEGOL 25mg tablets","readv2","CON"
"ae8..","MINERAL SALTS IN COMBINATION","readv2","CON"
"ae81.","IZINOVA concentrate for oral solution","readv2","CON"
"040303","Paroxetine 30mg tablets (Alliance Healthcare (Distribution) Ltd)","bnf_6_char","DEP"
"040301","Clomipramine 25mg/5ml oral suspension","bnf_6_char","DEP"
"040304","Tryptophan 500mg capsules","bnf_6_char","DEP"
"040302","Manerix 150mg tablets (Mylan)","bnf_6_char","DEP"
"040201","Tranylcypromine with trifluoperazine Tablet","bnf_6_char","DEP"
"04.03.03.00.00","Paroxetine 30mg tablets (Alliance Healthcare (Distribution) Ltd)","bnf_chap_id","DEP"
"04.03.01.00.00","Clomipramine 25mg/5ml oral suspension","bnf_chap_id","DEP"
"04.03.04.00.00","Tryptophan 500mg capsules","bnf_chap_id","DEP"
"04.03.02.01.00","Manerix 150mg tablets (Mylan)","bnf_chap_id","DEP"
"04.02.01.00.00","Tranylcypromine with trifluoperazine Tablet","bnf_chap_id","DEP"
"04.03.02.00.00","Phenelzine 15mg tablets","bnf_chap_id","DEP"
"7332211000001102","Paroxetine 30mg tablets (Alliance Healthcare (Distribution) Ltd)","dmd","DEP"
"8377211000001106","Clomipramine 25mg/5ml oral suspension","dmd","DEP"
"321947008","Fluvoxamine 100mg tablets","dmd","DEP"
"11044611000001109","Sinepin 50mg capsules (Marlborough Pharmaceuticals Ltd)","dmd","DEP"
"21781311000001109","Tryptophan 500mg capsules","dmd","DEP"
"397711000001101","Prepadine 25mg capsules (Teva UK Ltd)","dmd","DEP"
"735211000001108","Amitriptyline 25mg tablets (Alliance Healthcare (Distribution) Ltd)","dmd","DEP"
"9411011000001105","Citalopram 10mg tablets (PLIVA Pharma Ltd)","dmd","DEP"
"321811006","Doxepin 10mg capsules","dmd","DEP"
"95245001000027104","Amitriptyline 75mg modified-release capsules","dmd","DEP"
"21907111000001106","Trimipramine 25mg tablets (Waymade Healthcare Plc)","dmd","DEP"
"416946001","Duloxetine 60mg gastro-resistant capsules","dmd","DEP"
"18670211000001104","Nortriptyline 10mg tablets (King Pharmaceuticals Ltd)","dmd","DEP"
"11044311000001104","Sinepin 25mg capsules (Marlborough Pharmaceuticals Ltd)","dmd","DEP"
"254311000001105","Imipramine 10mg tablets (A A H Pharmaceuticals Ltd)","dmd","DEP"
"263811000001105","Fluoxetine 20mg/5ml oral solution (Teva UK Ltd)","dmd","DEP"
"15414911000001104","Foraven XL 75mg capsules (Forum Products Ltd)","dmd","DEP"
"4175001000027104","Amitriptyline 50mg Tablet (Berk Pharmaceuticals Ltd)","dmd","DEP"
"18457211000001101","Amitriptyline 10mg tablets (Accord Healthcare Ltd)","dmd","DEP"
"252411000001105","Fluoxetine 20mg capsules (Mylan)","dmd","DEP"
"22589711000001107","Amitriptyline 10mg tablets (DE Pharmaceuticals)","dmd","DEP"
"7488511000001102","Lofepramine 70mg tablets (Sandoz Ltd)","dmd","DEP"
"28978311000001109","Amitriptyline 25mg tablets (Crescent Pharma Ltd)","dmd","DEP"
"21039711000001104","Venlafaxine 37.5mg tablets (Bristol Laboratories Ltd)","dmd","DEP"
"15499111000001100","Agomelatine 25mg tablets","dmd","DEP"
"95265001000027105","Amitriptyline 10mg/ml injection","dmd","DEP"
"407811000001104","Dosulepin 75mg tablets (Sandoz Ltd)","dmd","DEP"
"4859711000001106","Zispin SolTab 30mg orodispersible tablets (Merck Sharp & Dohme Ltd)","dmd","DEP"
"11255511000001102","Mirtazapine 15mg orodispersible tablets (A A H Pharmaceuticals Ltd)","dmd","DEP"
"4469011000001109","Citalopram 40mg tablets (Zentiva)","dmd","DEP"
"4011711000001104","Citalopram 10mg tablets (Sandoz Ltd)","dmd","DEP"
"10364011000001102","Cipralex 10mg/ml oral drops (Lundbeck Ltd)","dmd","DEP"
"4468311000001101","Citalopram 10mg tablets (Zentiva)","dmd","DEP"
"13892411000001104","Amitriptyline 10mg/5ml oral solution","dmd","DEP"
"59345001000027102","Tryptizol mr 75mg Modified-release capsule (Merck Sharp & Dohme Ltd)","dmd","DEP"
"421041006","Paroxetine 10mg tablets","dmd","DEP"
"14981311000001108","ViePax XL 150mg tablets (Dexcel-Pharma Ltd)","dmd","DEP"
"15022711000001107","Venlafaxine 75mg modified-release capsules (Kent Pharmaceuticals Ltd)","dmd","DEP"
"538111000001106","Manerix 150mg tablets (Mylan)","dmd","DEP"
"15157211000001105","Venlafaxine 150mg modified-release capsules (Sandoz Ltd)","dmd","DEP"
"7396511000001107","Citalopram 20mg tablets (Teva UK Ltd)","dmd","DEP"
"686911000001105","Lofepramine 70mg tablets (IVAX Pharmaceuticals UK Ltd)","dmd","DEP"
"20169911000001105","Sertraline 100mg tablets (Accord Healthcare Ltd)","dmd","DEP"
"120311000001104","Trazodone 150mg tablets (Zentiva)","dmd","DEP"
"4425001000027102","Amitriptyline 25mg Tablet (Sussex Pharmaceutical Ltd)","dmd","DEP"
"397111000001102","Dosulepin 25mg capsules (Actavis UK Ltd)","dmd","DEP"
"16273411000001100","Ranfaxine XL 75mg capsules (Ranbaxy (UK) Ltd)","dmd","DEP"
"321817005","Imipramine 25mg tablets","dmd","DEP"
"667211000001102","Trazodone 50mg capsules (Teva UK Ltd)","dmd","DEP"
"16492311000001109","Alventa XL 150mg capsules (Consilient Health Ltd)","dmd","DEP"
"572011000001105","Imipramine 25mg tablets (Accord Healthcare Ltd)","dmd","DEP"
"321814003","Doxepin 75mg capsules","dmd","DEP"
"17778011000001106","Amitriptyline 10mg tablets (Phoenix Healthcare Distribution Ltd)","dmd","DEP"
"57145001000027103","TRIMIPRAMINE 50 MG TAB","dmd","DEP"
"16455211000001101","Tonpular XL 150mg capsules (Wockhardt UK Ltd)","dmd","DEP"
