"Code","Desc","Type","Comorb"
"ByuD1","[X]Other types of follicular non-Hodgkin's lymphoma","read_v2","CAN"
"B616.","Hodgkin's disease, lymphocytic depletion","read_v2","CAN"
"B3034","Malignant neoplasm of costo-vertebral joint","read_v2","CAN"
"B5616","Secondary and unspec malig neop superfic tracheobronchial LN","read_v2","CAN"
"B323z","Malignant melanoma of face NOS","read_v2","CAN"
"B3501","Malignant neoplasm of areola of male breast","read_v2","CAN"
"B48y.","Malignant neoplasm of other male genital organ","read_v2","CAN"
"ByuA0","[X]Malignant neoplasm/other and unspecified cranial nerves","read_v2","CAN"
"B6124","Hodgkin's sarcoma of lymph nodes of axilla and upper limb","read_v2","CAN"
"B307.","Malignant neoplasm of long bones of leg","read_v2","CAN"
"B3233","Malignant melanoma of forehead","read_v2","CAN"
"B4301","Malignant neoplasm of fundus of corpus uteri","read_v2","CAN"
"B48y0","Malignant neoplasm of seminal vesicle","read_v2","CAN"
"B550.","Malignant neoplasm of head, neck and face","read_v2","CAN"
"B6131","Hodgkin's, lymphocytic-histiocytic pred of head, face, neck","read_v2","CAN"
"ByuC6","[X]2ndry malignant neoplasm/oth+unspec parts/nervous system","read_v2","CAN"
"B0042","Malignant neoplasm of lip unspecified, mucosa","read_v2","CAN"
"B1502","Primary angiosarcoma of liver","read_v2","CAN"
"B3500","Malignant neoplasm of nipple of male breast","read_v2","CAN"
"B5609","Secondary and unspec malig neop deep cervical LN","read_v2","CAN"
"B517z","Malignant neoplasm of brain stem NOS","read_v2","CAN"
"B55y0","Malignant neoplasm of back NOS","read_v2","CAN"
"B48y2","Malignant neoplasm, overlapping lesion male genital orgs","read_v2","CAN"
"B3051","Malignant neoplasm of carpal bone - lunate","read_v2","CAN"
"B5624","Secondary and unspec malig neop external iliac lymph nodes","read_v2","CAN"
"B300z","Malignant neoplasm of bones of skull and face NOS","read_v2","CAN"
"B5617","Secondary and unspec malig neop inferior tracheobronchial LN","read_v2","CAN"
"B6230","Malignant histiocytosis of unspecified site","read_v2","CAN"
"B00zz","Malignant neoplasm of lip, vermilion border NOS","read_v2","CAN"
"B18y6","Malignant neoplasm of the pouch of Douglas","read_v2","CAN"
"B3088","Malignant neoplasm of first metatarsal bone","read_v2","CAN"
"B0551","Malignant neoplasm of roof of mouth","read_v2","CAN"
"B574z","Secondary malig neop of small intestine or duodenum NOS","read_v2","CAN"
"B521z","Malignant neoplasm of cerebral meninges NOS","read_v2","CAN"
"B5201","Malignant neoplasm of optic nerve","read_v2","CAN"
"B6003","Reticulosarcoma of intra-abdominal lymph nodes","read_v2","CAN"
"B3150","Malignant neoplasm of connective and soft tissue of buttock","read_v2","CAN"
"B627D","Diffuse non-Hodgkin's centroblastic lymphoma","read_v2","CAN"
"B320.","Malignant melanoma of lip","read_v2","CAN"
"B02y.","Malignant neoplasm of other major salivary glands","read_v2","CAN"
"B62zz","Immunoproliferative neoplasm","read_v2","CAN"
"B653.","Myeloid sarcoma","read_v2","CAN"
"B431z","Malignant neoplasm of isthmus of uterine body NOS","read_v2","CAN"
"B58y3","Secondary malignant neoplasm of vagina","read_v2","CAN"
"B564z","Secondary and unspec malig neop of inguinal and leg LN NOS","read_v2","CAN"
"B055.","Malignant neoplasm of palate unspecified","read_v2","CAN"
"B540z","Malignant neoplasm of adrenal gland NOS","read_v2","CAN"
"B6271","Follicular non-Hodg mixed sml cleavd & lge cell lymphoma","read_v2","CAN"
"B022.","Malignant neoplasm of sublingual gland","read_v2","CAN"
"B5104","Malignant neoplasm of hypothalamus","read_v2","CAN"
"B6001","Reticulosarcoma of lymph nodes of head, face and neck","read_v2","CAN"
"B3231","Malignant melanoma of chin","read_v2","CAN"
"B51y.","Malignant neoplasm of other parts of brain","read_v2","CAN"
"B6130","Hodgkin's, lymphocytic-histiocytic predominance unspec site","read_v2","CAN"
"B003.","Malignant neoplasm of lower lip, inner aspect","read_v2","CAN"
"B2000","Malignant neoplasm of cartilage of nose","read_v2","CAN"
"B6011","Lymphosarcoma of lymph nodes of head, face and neck","read_v2","CAN"
"B62y6","Malignant lymphoma NOS of intrapelvic lymph nodes","read_v2","CAN"
"B602z","Burkitt's lymphoma NOS","read_v2","CAN"
"B507.","Malignant neoplasm of lacrimal duct","read_v2","CAN"
"B62z5","Unspec malig neop lymphoid/histiocytic nodes inguinal/leg","read_v2","CAN"
"B6010","Lymphosarcoma of unspecified site","read_v2","CAN"
"B304.","Malignant neoplasm of scapula and long bones of upper arm","read_v2","CAN"
"B2013","Malignant neoplasm of mastoid air cells","read_v2","CAN"
"B484.","Malignant neoplasm of epididymis","read_v2","CAN"
"B4A4.","Malignant neoplasm of paraurethral glands","read_v2","CAN"
"B67y0","Lymphosarcoma cell leukaemia","read_v2","CAN"
"B3082","Malignant neoplasm of calcaneum","read_v2","CAN"
"B1z11","Fibrosarcoma of spleen","read_v2","CAN"
"B1610","Malignant neoplasm of cystic duct","read_v2","CAN"
"B305.","Malignant neoplasm of metacarpal bones","read_v2","CAN"
"ByuDB","[X]Mal neoplasm/lymphoid,haematopoietic+related tissu,unspcf","read_v2","CAN"
"B3132","Malignant neoplasm of great vessels","read_v2","CAN"
"B5621","Secondary and unspec malig neop superficial mesenteric LN","read_v2","CAN"
"B6215","Mycosis fungoides of lymph nodes of inguinal region and leg","read_v2","CAN"
"B4300","Malignant neoplasm of cornu of corpus uteri","read_v2","CAN"
"B62y2","Malignant lymphoma NOS of intrathoracic lymph nodes","read_v2","CAN"
"B642.","Subacute lymphoid leukaemia","read_v2","CAN"
"B565z","Secondary and unspec malig neop intrapelvic LN NOS","read_v2","CAN"
"B581.","Secondary malignant neoplasm of other urinary organs","read_v2","CAN"
"Byu31","[X]Malignant neoplasm/bones+articular cartilage/limb,unspfd","read_v2","CAN"
"B064z","Malignant neoplasm of anterior epiglottis NOS","read_v2","CAN"
"B5505","Malignant neoplasm of supraclavicular fossa NOS","read_v2","CAN"
"B6133","Hodgkin's, lymphocytic-histiocytic pred intra-abdominal node","read_v2","CAN"
"B3270","Malignant melanoma of hip","read_v2","CAN"
"B201z","Malig neop auditory tube, middle ear, mastoid air cells NOS","read_v2","CAN"
"B563z","Secondary and unspec malig neop axilla and upper limb LN NOS","read_v2","CAN"
"B305z","Malignant neoplasm of hand bones NOS","read_v2","CAN"
"B0040","Malignant neoplasm of lip unspecified, buccal aspect","read_v2","CAN"
"B58y2","Secondary malignant neoplasm of cervix uteri","read_v2","CAN"
"B310z","Malig neop connective and soft tissue head, face, neck NOS","read_v2","CAN"
"B322z","Malignant melanoma of ear and external auricular canal NOS","read_v2","CAN"
"B624z","Leukaemic reticuloendotheliosis NOS","read_v2","CAN"
"B000.","Malignant neoplasm of upper lip, vermilion border","read_v2","CAN"
"B5245","Malignant neoplasm of peripheral nerve of pelvis","read_v2","CAN"
"B504.","Malignant neoplasm of cornea","read_v2","CAN"
"B161z","Malignant neoplasm of extrahepatic bile ducts NOS","read_v2","CAN"
"B5650","Secondary and unspec malig neop internal iliac lymph nodes","read_v2","CAN"
"B5244","Malignant neoplasm of peripheral nerve of abdomen","read_v2","CAN"
"B305D","Malignant neoplasm of phalanges of hand","read_v2","CAN"
"B5010","Malignant neoplasm of connective tissue of orbit","read_v2","CAN"
"Byu24","[X]Malignant neoplasm/ill-defined sites within resp system","read_v2","CAN"
"B54X.","Malignant neoplasm-pluriglandular involvement,unspecified","read_v2","CAN"
"ByuC4","[X]Secondary malignant neoplasm/oth+unspcfd digestive organs","read_v2","CAN"
"B52y.","Malignant neoplasm of other specified part of nervous system","read_v2","CAN"
"B08y.","Malignant neoplasm of other specified hypopharyngeal site","read_v2","CAN"
"B5242","Malignant neoplasm of peripheral nerve of low limb, incl hip","read_v2","CAN"
"ByuD8","[X]Other specified leukaemias","read_v2","CAN"
"B1512","Malignant neoplasm of intrahepatic biliary passages","read_v2","CAN"
"B626z","Malignant mast cell tumour NOS","read_v2","CAN"
"ByuD7","[X]Other monocytic leukaemia","read_v2","CAN"
"B0032","Malignant neoplasm of lower lip, mucosa","read_v2","CAN"
"B5531","Malignant neoplasm of presacral region","read_v2","CAN"
"B067.","Malignant neoplasm of posterior wall of oropharynx","read_v2","CAN"
"B62x0","T-zone lymphoma","read_v2","CAN"
"B18y7","Malignant neoplasm of mesentery","read_v2","CAN"
"B312z","Malig neop connective and soft tissue hip and leg NOS","read_v2","CAN"
"B0023","Malignant neoplasm of upper lip, oral aspect","read_v2","CAN"
"B54y.","Malignant neoplasm of other specified endocrine gland","read_v2","CAN"
"B010z","Malignant neoplasm of fixed part of tongue NOS","read_v2","CAN"
"B06yz","Malignant neoplasm of other specified site of oropharynx NOS","read_v2","CAN"
"B5173","Malignant neoplasm of pons","read_v2","CAN"
"Byu59","[X]Malignant neoplasm/connective + soft tissue,unspecified","read_v2","CAN"
"B471z","Malignant neoplasm of descended testis NOS","read_v2","CAN"
"B3114","Malignant neoplasm of connective and soft tissue of finger","read_v2","CAN"
"B6213","Mycosis fungoides of intra-abdominal lymph nodes","read_v2","CAN"
"B0031","Malignant neoplasm of lower lip, frenulum","read_v2","CAN"
"B0641","Malignant neoplasm of glossoepiglottic fold","read_v2","CAN"
"Byu58","[X]Mal neoplasm/connective+soft tissue of trunk,unspecified","read_v2","CAN"
"B61z4","Hodgkin's disease NOS of lymph nodes of axilla and arm","read_v2","CAN"
"B6203","Nodular lymphoma of intra-abdominal lymph nodes","read_v2","CAN"
"B6132","Hodgkin's, lymphocytic-histiocytic pred intrathoracic nodes","read_v2","CAN"
"B48yz","Malignant neoplasm of other male genital organ NOS","read_v2","CAN"
"B3043","Malignant neoplasm of radius","read_v2","CAN"
"B6025","Burkitt's lymphoma of lymph nodes of inguinal region and leg","read_v2","CAN"
"B308B","Malignant neoplasm of fourth metatarsal bone","read_v2","CAN"
"B5604","Secondary and unspec malig neop deep parotid lymph nodes","read_v2","CAN"
"B243.","Malignant neoplasm of posterior mediastinum","read_v2","CAN"
"B03z.","Malignant neoplasm of gum NOS","read_v2","CAN"
"B66z.","Monocytic leukaemia NOS","read_v2","CAN"
"B62z2","Unspec malig neop lymphoid/histiocytic of intrathoracic node","read_v2","CAN"
"B138.","Malignant neoplasm, overlapping lesion of colon","read_v2","CAN"
"B5172","Malignant neoplasm of midbrain","read_v2","CAN"
"Byu53","[X]Kaposi's sarcoma, unspecified","read_v2","CAN"
"B561z","Secondary and unspec malig neop intrathoracic LN NOS","read_v2","CAN"
"B42..","Malignant neoplasm of placenta","read_v2","CAN"
"B1z1z","Malignant neoplasm of spleen NOS","read_v2","CAN"
"B0623","Malignant neoplasm of palatopharyngeal arch","read_v2","CAN"
"B6135","Hodgkin's, lymphocytic-histiocytic pred inguinal and leg","read_v2","CAN"
"B615z","Hodgkin's disease, mixed cellularity NOS","read_v2","CAN"
"B67y.","Other and unspecified leukaemia","read_v2","CAN"
"B5401","Malignant neoplasm of adrenal medulla","read_v2","CAN"
"B00z1","Malignant neoplasm of lip, unspecified, lipstick area","read_v2","CAN"
"B3141","Malig neoplasm of connective and soft tissues of lumb spine","read_v2","CAN"
"B61z7","Hodgkin's disease NOS of spleen","read_v2","CAN"
"B55y2","Malignant neoplasm of flank NOS","read_v2","CAN"
"B070.","Malignant neoplasm of roof of nasopharynx","read_v2","CAN"
"B6151","Hodgkin's mixed cellularity of lymph nodes head, face, neck","read_v2","CAN"
"B6231","Malignant histiocytosis of lymph nodes head, face and neck","read_v2","CAN"
"B305C","Malignant neoplasm of fifth metacarpal bone","read_v2","CAN"
"B0033","Malignant neoplasm of lower lip, oral aspect","read_v2","CAN"
"B1z2.","Malignant neoplasm, overlapping lesion of digestive system","read_v2","CAN"
"B2413","Malignant neoplasm of pericardium","read_v2","CAN"
"B6205","Nodular lymphoma of lymph nodes of inguinal region and leg","read_v2","CAN"
"B6218","Mycosis fungoides of lymph nodes of multiple sites","read_v2","CAN"
"B0z1.","Malignant neoplasm of Waldeyer's ring","read_v2","CAN"
"B6160","Hodgkin's lymphocytic depletion of unspecified site","read_v2","CAN"
"B34y0","Malignant neoplasm of ectopic site of female breast","read_v2","CAN"
"B6007","Reticulosarcoma of spleen","read_v2","CAN"
"B3081","Malignant neoplasm of talus","read_v2","CAN"
"B35z0","Malignant neoplasm of ectopic site of male breast","read_v2","CAN"
"B6136","Hodgkin's, lymphocytic-histiocytic pred intrapelvic nodes","read_v2","CAN"
"B5612","Secondary and unspec malig neop diaphragmatic lymph nodes","read_v2","CAN"
"B45y.","Malignant neoplasm of other specified female genital organ","read_v2","CAN"
"B071.","Malignant neoplasm of posterior wall of nasopharynx","read_v2","CAN"
"B3003","Malignant neoplasm of nasal bone","read_v2","CAN"
"B0011","Malignant neoplasm of lower lip, lipstick area","read_v2","CAN"
"B41y0","Malignant neoplasm of cervical stump","read_v2","CAN"
"B6279","Maltoma","read_v2","CAN"
"B3255","Malignant melanoma of perineum","read_v2","CAN"
"B62x6","True histiocytic lymphoma","read_v2","CAN"
"B241.","Malignant neoplasm of heart","read_v2","CAN"
"Byu57","[X]Malignant neoplasm of peritoneum, unspecified","read_v2","CAN"
"B0510","Malignant neoplasm of upper buccal sulcus","read_v2","CAN"
"B17yz","Malignant neoplasm of specified site of pancreas NOS","read_v2","CAN"
"B6210","Mycosis fungoides of unspecified site","read_v2","CAN"
"B0550","Malignant neoplasm of junction of hard and soft palate","read_v2","CAN"
"B119.","Siewert type III adenocarcinoma","read_v2","CAN"
"ByuC1","[X]Malignant neoplasm/overlap lesion/other+ill-defined sites","read_v2","CAN"
"B6214","Mycosis fungoides of lymph nodes of axilla and upper limb","read_v2","CAN"
"B470z","Malignant neoplasm of undescended testis NOS","read_v2","CAN"
"B300B","Malignant neoplasm of turbinate","read_v2","CAN"
"B32y0","Overlapping malignant melanoma of skin","read_v2","CAN"
"B17y0","Malignant neoplasm of ectopic pancreatic tissue","read_v2","CAN"
"B003z","Malignant neoplasm of lower lip, inner aspect NOS","read_v2","CAN"
"B005.","Malignant neoplasm of commissure of lip","read_v2","CAN"
"B11y1","Malignant neoplasm of posterior wall of stomach NEC","read_v2","CAN"
"B071z","Malignant neoplasm of posterior wall of nasopharynx NOS","read_v2","CAN"
"B20y.","Malig neop other site nasal cavity, middle ear and sinuses","read_v2","CAN"
"ByuC5","[X]2ndry malignant neoplasm/bladder+oth+unsp urinary organs","read_v2","CAN"
"B213z","Malignant neoplasm of laryngeal cartilage NOS","read_v2","CAN"
"B118.","Siewert type II adenocarcinoma","read_v2","CAN"
"B0511","Malignant neoplasm of lower buccal sulcus","read_v2","CAN"
"B5512","Malignant neoplasm of intrathoracic site NOS","read_v2","CAN"
"B6023","Burkitt's lymphoma of intra-abdominal lymph nodes","read_v2","CAN"
"B576z","Secondary malig neop of retroperitoneum or peritoneum NOS","read_v2","CAN"
"B61z8","Hodgkin's disease NOS of lymph nodes of multiple sites","read_v2","CAN"
"B6150","Hodgkin's disease, mixed cellularity of unspecified site","read_v2","CAN"
"B175.","Malignant neoplasm, overlapping lesion of pancreas","read_v2","CAN"
"B44y.","Malignant neoplasm of other site of uterine adnexa","read_v2","CAN"
"B23y.","Malignant neoplasm of other specified pleura","read_v2","CAN"
"B107.","Siewert type I adenocarcinoma","read_v2","CAN"
"Byu5B","[X]Kaposi's sarcoma of other sites","read_v2","CAN"
"B313z","Malig neop of connective and soft tissue of thorax NOS","read_v2","CAN"
"B0022","Malignant neoplasm of upper lip, mucosa","read_v2","CAN"
"B2011","Malignant neoplasm of tympanic cavity","read_v2","CAN"
"ByuD2","[X]Other types of diffuse non-Hodgkin's lymphoma","read_v2","CAN"
"B5631","Secondary and unspec malig neop supratrochlear lymph nodes","read_v2","CAN"
"B000z","Malignant neoplasm of upper lip, vermilion border NOS","read_v2","CAN"
"B500.","Malig neop eyeball excl conjunctiva, cornea, retina, choroid","read_v2","CAN"
"B6103","Hodgkin's paragranuloma of intra-abdominal lymph nodes","read_v2","CAN"
"B6111","Hodgkin's granuloma of lymph nodes of head, face and neck","read_v2","CAN"
"B2001","Malignant neoplasm of nasal conchae","read_v2","CAN"
"B0021","Malignant neoplasm of upper lip, frenulum","read_v2","CAN"
"B61z5","Hodgkin's disease NOS of lymph nodes inguinal region and leg","read_v2","CAN"
"B66y.","Other monocytic leukaemia","read_v2","CAN"
"Byu23","[X]Malignant neopl/overlapping les/resp+intrathoracic organs","read_v2","CAN"
"B0621","Malignant neoplasm of glossopalatine fold","read_v2","CAN"
"B600z","Reticulosarcoma NOS","read_v2","CAN"
"B324z","Malignant melanoma of scalp and neck NOS","read_v2","CAN"
"B0732","Malignant neoplasm posterior margin nasal septum and choanae","read_v2","CAN"
"B67yz","Other and unspecified leukaemia NOS","read_v2","CAN"
"B002.","Malignant neoplasm of upper lip, inner aspect","read_v2","CAN"
"B5742","Secondary malignant neoplasm of ileum","read_v2","CAN"
"B3125","Malignant neoplasm of connective and soft tissue of toe","read_v2","CAN"
"B520.","Malignant neoplasm of cranial nerves","read_v2","CAN"
"B60y.","Other specified reticulosarcoma or lymphosarcoma","read_v2","CAN"
"B12y.","Malignant neoplasm of other specified site small intestine","read_v2","CAN"
"B5103","Malignant neoplasm of globus pallidus","read_v2","CAN"
